mm,N,sec,mm/mm,sec.1,Stress,Sample Type,Sample Number,Cross Section,Sample ID
8.33963323384523,2.64438915252686,10.0120000839233,0.145428001880646,13.0996999740601,0.21087632795270017,oven-laser,2,12.54,oven-laser_2
8.50633811205626,3.13865900039673,10.2119998931885,0.149951994419098,13.2997999191284,0.25029178631552873,oven-laser,2,12.54,oven-laser_2
8.67310259491205,2.68235492706299,10.4119997024536,0.153013005852699,13.4996995925903,0.2139039016796643,oven-laser,2,12.54,oven-laser_2
8.83986614644527,3.11135172843933,10.6120004653931,0.156231999397278,13.6997003555298,0.2481141729217967,oven-laser,2,12.54,oven-laser_2
8.92277155071497,2.51134419441223,10.7119998931885,0.157829001545906,13.7997999191284,0.20026668217003432,oven-laser,2,12.54,oven-laser_2
9.00633260607719,2.62022829055786,10.8120002746582,0.158957004547119,13.8997001647949,0.20894962444640033,oven-laser,2,12.54,oven-laser_2
9.08965524286032,2.88033175468445,10.9119997024536,0.16049599647522,13.9996995925903,0.22969152748679827,oven-laser,2,12.54,oven-laser_2
9.17291827499866,2.66228485107422,11.0120000839233,0.161954000592232,14.0996999740601,0.21230341715105425,oven-laser,2,12.54,oven-laser_2
9.25653800368309,2.73769426345825,11.1120004653931,0.163543000817299,14.1997995376587,0.21831692691054627,oven-laser,2,12.54,oven-laser_2
9.42294485867023,3.17487335205078,11.3120002746582,0.166448995471001,14.3997001647949,0.2531796931459952,oven-laser,2,12.54,oven-laser_2
9.50638670474291,3.27487540245056,11.4119997024536,0.167880997061729,14.4996995925903,0.2611543383134418,oven-laser,2,12.54,oven-laser_2
9.58970934152603,3.69508147239685,11.5120000839233,0.16933399438858,14.5996999740601,0.29466359429002,oven-laser,2,12.54,oven-laser_2
9.67315025627613,2.92747163772583,11.6120004653931,0.171001002192497,14.6997003555298,0.23345068881386205,oven-laser,2,12.54,oven-laser_2
9.7563536837697,3.06453943252563,11.7119998931885,0.172477006912231,14.7996997833252,0.24438113497014594,oven-laser,2,12.54,oven-laser_2
9.84033197164536,3.51992774009705,11.8120002746582,0.173984006047249,14.8997001647949,0.28069599203325757,oven-laser,2,12.54,oven-laser_2
9.92323737591505,2.9958667755127,11.9119997024536,0.175117000937462,14.9996995925903,0.23890484653211327,oven-laser,2,12.54,oven-laser_2
10.0066792219877,3.75771284103394,12.0120000839233,0.176544994115829,15.0996999740601,0.2996581212945726,oven-laser,2,12.54,oven-laser_2
10.0901201367378,3.40558624267578,12.1120004653931,0.176544994115829,15.0996999740601,0.2715778502931244,oven-laser,2,12.54,oven-laser_2
10.1732043549418,3.36324596405029,12.2119998931885,0.179553002119064,15.2996997833252,0.26820143253989553,oven-laser,2,12.54,oven-laser_2
10.3398496285081,3.36010646820068,12.4119997024536,0.182705998420715,15.4996995925903,0.267951074019193,oven-laser,2,12.54,oven-laser_2
10.4230530560017,3.7522246837616,12.5120000839233,0.184283003211021,15.5996999740601,0.29922046919948964,oven-laser,2,12.54,oven-laser_2
10.5064949020743,3.43735074996948,12.6120004653931,0.185681998729706,15.6996002197266,0.2741109051012345,oven-laser,2,12.54,oven-laser_2
10.5895195156336,3.86030077934265,12.7119998931885,0.186831995844841,15.7996997833252,0.3078389776190311,oven-laser,2,12.54,oven-laser_2
10.6733180582523,2.94870686531067,12.8120002746582,0.188329994678497,15.8997001647949,0.23514408814279666,oven-laser,2,12.54,oven-laser_2
10.7562830671668,3.10603666305542,12.9119997024536,0.189612999558449,15.9996995925903,0.24769032400760926,oven-laser,2,12.54,oven-laser_2
