Crosshead,Load,Time,Strain,Video Time,Group
0.086657761130482,-0.013200857934634566,0.112999998033047,-0.0007892939041357873,5.89989995956421,oven-laser
0.170873623574153,0.01937584986452185,0.212999999523163,0.0009362021654171273,5.89989995956421,oven-laser
0.254672573646531,0.05346648344984801,0.312999993562698,0.0026364934766962764,6.09999990463257,oven-laser
0.33823330886662,0.08897665551771695,0.412999987602234,0.004312455808153108,6.09999990463257,oven-laser
0.421972683398053,0.12581197876450168,0.513000011444092,0.0059649649382390695,6.19980001449585,oven-laser
0.505235628224909,0.16387806588657522,0.612999975681305,0.007594896645405608,6.39989995956421,oven-laser
0.588915427215397,0.20308052958031067,0.712999999523163,0.00920312670810417,6.39989995956421,oven-laser
0.672535737976432,0.243324982542081,0.813000023365021,0.010790530904786204,6.59989976882935,oven-laser
0.75621553696692,0.2845170374682593,0.912999987602234,0.012357985013903158,6.59989976882935,oven-laser
0.839835847727954,0.3265623070552185,1.01300001144409,0.01390636481390648,6.79990005493164,oven-laser
0.923337007407099,0.36936640399933174,1.11300003528595,0.015436546083247613,6.79990005493164,oven-laser
1.00695725996047,0.41283494099697204,1.21300005912781,0.01694940460037801,6.89989995956421,oven-laser
1.08992238529027,0.45687353074451237,1.31299996376038,0.018445816143749117,7.09989976882935,oven-laser
1.1737213935703,0.5013877859383258,1.41299998760223,0.019926656491812376,7.09989976882935,oven-laser
1.25686510000378,0.5462833192747854,1.51300001144409,0.021392801423019244,7.29979991912842,oven-laser
1.34018762037158,0.591465743450264,1.61300003528595,0.022845126715821163,7.29979991912842,oven-laser
1.42374832648784,0.6368406711611349,1.71300005912781,0.024284508148669576,7.50059986114502,oven-laser
1.50718993972987,0.6823137151037709,1.81299996376038,0.025711821500015938,7.59989976882935,oven-laser
1.59009557683021,0.7277904879745454,1.91299998760223,0.027127942548311697,7.59989976882935,oven-laser
1.6737753758207,0.7731766024698309,2.01300001144409,0.028533747072008293,7.79990005493164,oven-laser
1.75715738441795,0.8183776712860009,2.11299991607666,0.02993011084955718,7.79990005493164,oven-laser
1.84065860230476,0.8632993071194281,2.21300005912781,0.031317909659409796,7.99980020523071,oven-laser
1.92380242515355,0.9078471226664859,2.31299996376038,0.0326980192800176,7.99980020523071,oven-laser
2.00730352662504,0.9519267306235469,2.41300010681152,0.03407131548983204,8.0999002456665,oven-laser
2.09044734947383,0.9954437436869843,2.51300001144409,0.03543867406730456,8.29990005493164,oven-laser
2.17359117232263,1.038303774553051,2.61299991607666,0.03680097079088234,8.29990005493164,oven-laser
2.2574495524168,1.0891035772827056,2.71300005912781,0.03821618444154452,8.49989986419678,oven-laser
2.34035518951714,1.136114149562115,2.81299996376038,0.039581475667500664,8.49989986419678,oven-laser
2.4237371981144,1.168234637170805,2.91300010681152,0.04093981090714781,8.69979953765869,oven-laser
2.50711920671165,1.1712507393158547,3.01300001144409,0.042290411300639395,8.69979953765869,oven-laser
2.59044184349477,1.2012461486024244,3.11299991607666,0.04360206680107613,8.79990005493164,oven-laser
2.67382385209203,1.224611642947377,3.21300005912781,0.04501344941077664,8.89980030059814,oven-laser
2.7567888610065,1.2362914657549449,3.31299996376038,0.046372303738594044,8.99989986419678,oven-laser
2.84046889282763,1.282951098854271,3.41300010681152,0.04777956798993775,9.19979953765869,oven-laser
2.92361271567643,1.3401556010263342,3.51300001144409,0.04914333327271598,9.19979953765869,oven-laser
3.00741149112582,1.3654128993143426,3.61299991607666,0.050508894221739715,9.39980030059814,oven-laser
3.09103191830218,1.373377747789101,3.71300005912781,0.051885673809888316,9.49979972839355,oven-laser
3.1741161365062,1.4368300359160273,3.81299996376038,0.053212185012919175,9.49979972839355,oven-laser
3.2573789358139,1.4817735502400262,3.91300010681152,0.054622984548006716,9.69989967346191,oven-laser
3.3405227586627,1.5063979377825625,4.01300001144409,0.05599038043446292,9.69989967346191,oven-laser
3.42414318583906,1.535556151437986,4.11299991607666,0.05739477535670635,9.89980030059814,oven-laser
3.50728700868785,1.5667334513923366,4.21299982070923,0.05875762972926303,9.89980030059814,oven-laser
3.59054980799556,1.577357970638405,4.31300020217896,0.060088770968099295,9.99979972839355,oven-laser
3.67399142123759,1.588767167647466,4.41300010681152,0.061504786093342034,10.1997995376587,oven-laser
3.75719484873116,1.6166642179215502,4.51300001144409,0.06284874103945429,10.1997995376587,oven-laser
3.84033867157996,1.6581771554988223,4.61299991607666,0.06427499831198638,10.3997001647949,oven-laser
3.92389949411154,1.6642833760917957,4.71299982070923,0.06565681544033189,10.3997001647949,oven-laser
4.00710245594382,1.7033042412760337,4.81300020217896,0.06703188735398166,10.5998001098633,oven-laser
4.09066351130605,1.7241449784322203,4.91300010681152,0.06841817020615795,10.6997003555298,oven-laser
4.17398568242788,1.754728730230851,5.01300001144409,0.06976609252804716,10.6997003555298,oven-laser
4.25736792385578,1.807813389044196,5.11299991607666,0.0711910984984856,10.8998003005981,oven-laser
4.34033293277025,1.8448195127551,5.21299982070923,0.07256467631961096,10.8998003005981,oven-laser
4.42347675561905,1.8953998643230963,5.31300020217896,0.0739773249344211,11.0998001098633,oven-laser
4.50733536854386,1.9327854225000296,5.41300010681152,0.07534868007213097,11.0998001098633,oven-laser
4.59053879603744,1.9725430520726803,5.51300001144409,0.07667634439498476,11.1997003555298,oven-laser
4.67409938573837,2.0052621985978596,5.61299991607666,0.07804964505203116,11.3998003005981,oven-laser
4.75748162716627,2.051505335333067,5.71299982070923,0.07938392692930187,11.3998003005981,oven-laser
4.84092300757766,2.093783469428755,5.81300020217896,0.08076144180021984,11.5998001098633,oven-laser
4.92412643507123,2.157633840876839,5.91300010681152,0.08214241501762526,11.5998001098633,oven-laser
5.00679388642311,2.194023910077564,6.01300001144409,0.08350427076396738,11.7997999191284,oven-laser
5.09041408076882,2.250180537015792,6.11299991607666,0.08487444755073124,11.7997999191284,oven-laser
5.17355790361762,2.3045706745908534,6.21299982070923,0.0862057781778281,11.8998003005981,oven-laser
5.25711849331856,2.340922873698557,6.31300020217896,0.0876210425921875,12.0998001098633,oven-laser
5.3406790830195,2.4045439101566335,6.41300010681152,0.08896423207632499,12.0998001098633,oven-laser
5.42429974302649,2.448719535622377,6.51300001144409,0.09038803565833298,12.2996997833252,oven-laser
5.50708593800664,2.49118544588962,6.61299991607666,0.091770651698552,12.2996997833252,oven-laser
5.59070613235235,2.531026505225325,6.71299982070923,0.0931471022443533,12.3997001647949,oven-laser
5.67384995520115,2.582992768957807,6.81300020217896,0.09452418932319806,12.5996999740601,oven-laser
5.75717259198427,2.629463929681904,6.91300010681152,0.09585746738176537,12.5996999740601,oven-laser
5.84007799625397,2.6471395776269766,7.01300001144409,0.09727373212495788,12.7999000549316,oven-laser
5.92411542311311,2.6600941694987488,7.11299991607666,0.09865774827928175,12.7999000549316,oven-laser
6.00714003667235,2.6789178442254173,7.21299982070923,0.10003191816690588,12.9997997283936,oven-laser
6.09046267345548,2.7187900124550173,7.31300020217896,0.1014004063462967,12.9997997283936,oven-laser
6.17396365851164,2.719030495753379,7.41300010681152,0.1027315492433677,13.0996999740601,oven-laser
6.25728629529476,2.747593640187244,7.51300001144409,0.10415067806541363,13.2997999191284,oven-laser
6.3406084664166,2.782988940068756,7.61299991607666,0.10549043136773507,13.2997999191284,oven-laser
6.42381189391017,2.8141622529317867,7.71299982070923,0.10691799905819252,13.4996995925903,oven-laser
6.50737294927239,2.8215539879092373,7.81300020217896,0.10830893023645602,13.4996995925903,oven-laser
6.59039756283164,2.827099996419144,7.91300010681152,0.10969550354044347,13.5996999740601,oven-laser
6.67360099032521,2.8490676148271605,8.01299953460693,0.11108277983284272,13.7996997833252,oven-laser
6.75716158002615,2.878583917917397,8.11299991607666,0.11246871697024885,13.7996997833252,oven-laser
6.84024579823017,2.8899271156741895,8.21300029754639,0.11388966288273553,13.9996995925903,oven-laser
6.92374678328633,2.9300796500431368,8.3129997253418,0.11527446150986281,13.9996995925903,oven-laser
7.00766500085592,2.970635100389095,8.41300010681152,0.1166622041847448,14.1997003555298,oven-laser
7.09057040512562,3.0150616057860815,8.51299953460693,0.1180488292877256,14.1997003555298,oven-laser
7.17371422797441,3.017860258213054,8.61299991607666,0.11942642745903394,14.2996997833252,oven-laser
7.25667970255017,3.036082038644344,8.71300029754639,0.12079157393582331,14.4996004104614,oven-laser
7.34024029225111,3.070821279771524,8.8129997253418,0.12210068684669391,14.4996004104614,oven-laser
7.42397969588637,3.078287390080595,8.91300010681152,0.12350505233847736,14.6996002197266,oven-laser
